GuideBox_sm_id,Rovi_sm_id,projectx_id_rovi,projectx_id_GuideBox,Dev_GuideBox_px_mapped,Dev_rovi_px_mapped,another_rovi_id_present,another_GuideBox_id_present,variant_present,Comment,Result of mapping series
8523,2242870,2818360,7364028,"[{'7364028': 'rovi_id:19650833,Map_reason:not found in projectx'}, {'source_id': '8523,Map_reason:{""color"":0,""language"":1,""credits"":1.0,""directors"":0,""part_names"":1.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0.0,""season_count"":0,""genres_missing"":0,""credits_missing"":0,""directors_missing"":1,""part_names_missing"":0,""release_year"":0.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":1,""run_time_diff"":0,""run_time_missing"":1,""levenshtein_titles"":0.55,""cosine_titles"":0.7223151185,""partial_titles"":1,""id_1"":""projectx:7364028"",""id_2"":""guidebox:SM-8523"",""score"":2.6723151185}'}]","[{'2818360': 'rovi_id:2242870,Map_reason:not found in projectx'}]",True,,False,Fail,Fail
8528,18045939,3225516,3225516,,,,,,Pass,Pass
9421,2488023,2862712,2862712,,,,,,Pass,Pass
9423,1408028,3517037,3517037,,,,,,Pass,Pass
703,18181222,3265251,3265251,,,,,,Pass,Pass
8605,19893665,3177008,3177008,,,,,,Pass,Pass
803,18001985,7095273,7095273,,,,,,Pass,Pass
9821,2402770,5440923,14799102,"[{'source_id': '9821,Map_reason:{""color"":0.0,""language"":1.0,""credits"":0.6,""directors"":0.0,""part_names"":0.3333333333,""episode_titles"":0.0,""genres"":1.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":0.0,""credits_missing"":0.0,""directors_missing"":0.0,""part_names_missing"":0.0,""release_year"":0.0,""run_time"":0.0,""release_year_diff"":22.0,""release_year_missing"":0.0,""run_time_diff"":1770.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0}'}]","[{'5440923': 'rovi_id:2402770,Map_reason:not found in projectx'}]",,,False,Fail,Fail
804,16860733,3165890,3165890,,,,,,Pass,Pass
9281,2184344,2832065,2832065,,,,,,Pass,Pass
9291,1886884,3424021,3424021,,,,,,Pass,Pass
10017,340684,3452294,3452294,,,,,,Pass,Pass
332,425163,2735024,2735024,,,,,,Pass,Pass
967,18815354,3124764,3124764,,,,,,Pass,Pass
10293,18906934,3271012,3271012,,,,,,Pass,Pass
149,21718205,3345859,3345859,,,,,,Pass,Pass
146,1332222,2744747,2744747,,,,,,Pass,Pass
10322,17119555,6983395,6983395,,,,,,Pass,Pass
10416,9709672,5508113,5508113,,,,,,Pass,Pass
10422,2215255,2828064,2828064,,,,,,Pass,Pass
10434,11982324,3312822,3312822,,,,,,Pass,Pass
10435,1907279,5227870,5227870,,,,,,Pass,Pass
10468,19955807,8133328,7959158,"[{'7959158': 'rovi_id:318547525,Map_reason:not found in projectx'}, {'source_id': '10468,Map_reason:{""color"":0.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":1.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":0.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":0.0,""release_year"":0.0,""run_time"":0.0,""release_year_diff"":3.0,""release_year_missing"":0.0,""run_time_diff"":1415.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0}'}]","[{'8133328': 'rovi_id:19955807,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":0,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.0}'}]",True,,False,Fail,Fail
10500,406170,4162711,4162711,,,,,,Pass,Pass
10509,9715695,5508182,5508182,,,,,,Pass,Pass
10515,11962690,5856293,5856293,,,,,,Pass,Pass
10576,19273426,7357667,7357667,,,,,,Pass,Pass
10587,643601,2781054,2781054,,,,,,Pass,Pass
10715,17016589,6974658,6974658,,,,,,Pass,Pass
10716,563474124,8254425,8254425,,,,,,Pass,Pass
11037,522107,[2865848],[2865848],,,,,,Pass,Pass
11193,18815807,3185914,3185914,,,,,,Pass,Pass
11358,425185,4207141,4207141,,,,,,Pass,Pass
11373,19955053,2858160,2858160,,,,,,Pass,Pass
11380,862691,4656696,4656696,,,,,,Pass,Pass
10317,19210556,7335380,7335380,,,,,,Pass,Pass
6977,1857896,3661311,3661311,,,,,,Pass,Pass
7092,10522767,2978256,2978256,,,,,,Pass,Pass
11421,21983277,8491692,8491692,,,,,,Pass,Pass
11620,539957838,8214762,8214762,,,,,,Pass,Pass
11672,2450270,3590506,3590506,,,,,,Pass,Pass
11673,67236056,7812448,7812448,,,,,,Pass,Pass
11690,543825332,8218274,8218274,,,,,,Pass,Pass
12461,18867637,7242379,7242379,,,,,,Pass,Pass
12653,66043970,7626278,7626278,,,,,,Pass,Pass
12764,563307357,8253952,8253952,,,,,,Pass,Pass
12791,212927,4041415,4041415,,,,,,Pass,Pass
12783,67204864,3708943,3708943,,,,,,Pass,Pass
12830,9708099,5508135,5508135,,,,,,Pass,Pass
12850,1346390,2744639,2744639,,,,,,Pass,Pass
12834,556694021,8240030,8240030,,,,,,Pass,Pass
12858,21575498,3648568,3648568,,,,,,Pass,Pass
13423,18785960,3040758,3040758,,,,,,Pass,Pass
12880,66330236,3253075,3253075,,,,,,Pass,Pass
12887,13995424,6818407,6818407,,,,,,Pass,Pass
12897,2291925,3081606,3081606,,,,,,Pass,Pass
12908,556694277,8241319,8241319,,,,,,Pass,Pass
12907,21751992,3816185,3816185,,,,,,Pass,Pass
12905,556694220,8240884,8240884,,,,,,Pass,Pass
12902,556694253,3886613,3886613,,,,,,Pass,Pass
12937,1762662,6549626,6549626,,,,,,Pass,Pass
12982,19218168,7337401,7337401,,,,,,Pass,Pass
12993,66856195,2804313,2804313,,,,,,Pass,Pass
13092,556694301,8241446,8241446,,,,,,Pass,Pass
13133,333627154,8009221,8009221,,,,,,Pass,Pass
13145,17132096,3012922,3012922,,,,,,Pass,Pass
129,2177886,2807849,2807849,,,,,,Pass,Pass
13186,1204909,2764617,2764617,,,,,,Pass,Pass
13306,542476032,8549019,8549019,,,,,,Pass,Pass
13337,12595521,3034091,3034091,,,,,,Pass,Pass
13316,2432647,3962330,3962330,,,,,,Pass,Pass
13381,309200564,7573566,7573566,,,,,,Pass,Pass
13387,17654958,3361207,3361207,,,,,,Pass,Pass
10354,18916161,3389577,3389577,,,,,,Pass,Pass
13424,14778569,3240715,3240715,,,,,,Pass,Pass
13446,1285653,4895295,4895295,,,,,,Pass,Pass
116,14718332,3024444,3024444,,,,,,Pass,Pass
13479,1932402,3256652,3256652,,,,,,Pass,Pass
13511,442354,4271844,4271844,,,,,,Pass,Pass
13541,2496641,3527287,3527287,,,,,,Pass,Pass
13544,17118012,3352856,3352856,,,,,,Pass,Pass
13548,2201727,2819521,2819521,,,,,,Pass,Pass
13560,1269054167,9129757,9129757,,,,,,Pass,Pass
13562,1110834,2765570,2765570,,,,,,Pass,Pass
13563,2057172,3352132,3352132,,,,,,Pass,Pass
13588,2392900,2732939,2732939,,,,,,Pass,Pass
10330,425684,3617430,3617430,,,,,,Pass,Pass
10728,2366147,2828563,2828563,,,,,,Pass,Pass
11156,16789113,3294632,3294632,,,,,,Pass,Pass
13675,22275045,3287375,3287375,,,,,,Pass,Pass
13623,425669,4010896,4010896,,,,,,Pass,Pass
13936,66763139,7778552,9072122,"[{'9072122': 'rovi_id:1224681641,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":22,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}, {'source_id': '13936,Map_reason:{""color"":0.0,""language"":1.0,""credits"":1.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":0.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":1.0,""run_time_diff"":3540.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.2}'}]","[{'7778552': 'rovi_id:66763139,Map_reason:not found in projectx'}]",True,,False,Fail,Fail
14977,279614,4115903,4115903,,,,,,Pass,Pass
15044,383180761,4857901,4857901,,,,,,Pass,Pass
14802,66492528,3404163,3404163,,,,,,Pass,Pass
15110,365263,4149485,4149485,,,,,,Pass,Pass
10505,2061207,5301269,5301269,,,,,,Pass,Pass
15211,15094222,6877882,6877882,,,,,,Pass,Pass
15250,659162208,8364678,8364678,,,,,,Pass,Pass
15262,67023562,3279969,3279969,,,,,,Pass,Pass
15274,447977907,8128016,8128016,,,,,,Pass,Pass
15235,359499385,8226192,8226192,,,,,,Pass,Pass
15335,581633412,8265844,8265844,,,,,,Pass,Pass
14818,322981450,3294149,3294149,,,,,,Pass,Pass
15207,371357783,8066068,8066068,,,,,,Pass,Pass
15402,674390652,2902196,2902196,,,,,,Pass,Pass
15537,661156610,3529815,3529815,,,,,,Pass,Pass
15558,658933633,8364032,8364032,,,,,,Pass,Pass
15559,67347483,3978150,3978150,,,,,,Pass,Pass
15564,21580609,3013636,3013636,,,,,,Pass,Pass
125,2285877,3374604,3374604,,,,,,Pass,Pass
15563,470026707,3972835,3972835,,,,,,Pass,Pass
15585,657735238,8361601,8361601,,,,,,Pass,Pass
15617,12109884,2970544,2970544,,,,,,Pass,Pass
15631,518760977,8188269,8188269,,,,,,Pass,Pass
15709,333925890,8785682,8785682,,,,,,Pass,Pass
15713,563552392,3365490,3365490,,,,,,Pass,Pass
15985,373826930,3495923,3495923,,,,,,Pass,Pass
15984,386465737,3379879,3379879,,,,,,Pass,Pass
15795,22377249,3413511,3413511,,,,,,Pass,Pass
15998,335034162,3204260,3204260,,,,,,Pass,Pass
16021,457397312,3524937,3524937,,,,,,Pass,Pass
16087,67129987,7805415,7805415,,,,,,Pass,Pass
16080,19047397,7294377,2764957,"[{'2764957': 'rovi_id:332717879,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":6,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '16080,Map_reason:{""color"":0.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.1960784314,""genres"":1.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":0.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":3540.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.3960784314}'}]","[{'7294377': 'rovi_id:19047397,Map_reason:not found in projectx'}]",True,,False,Fail,Fail
16063,367621787,3441848,3441848,,,,,,Pass,Pass
16068,11803690,2899187,2899187,,,,,,Pass,Pass
16157,1681035,2760401,2760401,,,,,,Pass,Pass
16177,708002598,8444328,8444328,,,,,,Pass,Pass
15696,506272190,3321960,3321960,,,,,,Pass,Pass
16195,331837486,8002490,8002490,,,,,,Pass,Pass
16207,942931038,8751041,8751041,,,,,,Pass,Pass
16200,66272447,4012372,4012372,,,,,,Pass,Pass
16237,11933600,2761233,2761233,,,,,,Pass,Pass
16250,545359971,3383924,3383924,,,,,,Pass,Pass
15801,545199175,3390902,3390902,,,,,,Pass,Pass
16292,545277544,3495646,3495646,,,,,,Pass,Pass
16246,661554177,8368512,8574596,"[{'8574596': 'rovi_id:804754370,Map_reason:not found in projectx'}, {'source_id': '16246,Map_reason:{""color"":0.0,""language"":1.0,""credits"":0.8,""directors"":0.0,""part_names"":0.6,""episode_titles"":0.0,""genres"":1.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":0.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":0.0,""release_year"":0.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":1.0,""run_time_diff"":3570.0,""run_time_missing"":0.0,""levenshtein_titles"":0.4230769231,""cosine_titles"":0.6432675209,""partial_titles"":1.0,""score"":2.346344444}'}]","[{'8368512': 'rovi_id:661554177,Map_reason:not found in projectx'}]",True,,False,Fail,Fail
16320,503292084,10100740,10100740,,,,,,Pass,Pass
16370,945674413,8756273,8756273,,,,,,Pass,Pass
16512,324969080,3659353,3659353,,,,,,Pass,Pass
16513,313425501,3360018,3360018,,,,,,Pass,Pass
16603,304358168,3296559,3296559,,,,,,Pass,Pass
16620,14693376,3034282,3034282,,,,,,Pass,Pass
16482,673096,4506314,4506314,,,,,,Pass,Pass
15818,545392195,3725708,3725708,,,,,,Pass,Pass
15820,545386550,3522029,3522029,,,,,,Pass,Pass
15799,919906586,8699810,8699810,,,,,,Pass,Pass
16822,22515389,3211410,3211410,,,,,,Pass,Pass
16854,819105225,8254381,8254381,,,,,,Pass,Pass
16173,1105787661,8943495,8943495,,,,,,Pass,Pass
16381,722503276,3492085,3492085,,,,,,Pass,Pass
16870,22378177,3267073,3267073,,,,,,Pass,Pass
16877,940378796,8747253,8747253,,,,,,Pass,Pass
16921,686433687,4003463,4003463,,,,,,Pass,Pass
16930,66164898,3874669,3874669,,,,,,Pass,Pass
16886,668926962,8376628,8376628,,,,,,Pass,Pass
16998,1487956505,9383390,9383390,,,,,,Pass,Pass
17144,421119,3921135,3921135,,,,,,Pass,Pass
18951,21718205,3345859,14788394,"[{'source_id': '18951,Map_reason:new'}]","[{'3345859': 'rovi_id:21718205,Map_reason:not found in projectx'}, {'GuideBox_id': '149,Map_reason:{""color"":0.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.1428571429,""episode_titles"":0.2745098039,""genres"":1.0,""amazon"":1.0,""netflix"":1.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":1.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":0.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":0.0,""release_year"":0.0,""run_time"":0.0,""release_year_diff"":56.0,""release_year_missing"":0.0,""run_time_diff"":1770.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0}'}]",,True,False,Fail,Fail
17235,22521214,3243155,3243155,,,,,,Pass,Pass
17257,830987723,8597997,8597997,,,,,,Pass,Pass
17273,812761973,8582110,8582110,,,,,,Pass,Pass
17319,998217876,3969680,3969680,,,,,,Pass,Pass
17315,853376810,8623097,8623097,,,,,,Pass,Pass
17330,585193620,8268922,8268922,,,,,,Pass,Pass
17221,784095641,3419180,3419180,,,,,,Pass,Pass
17302,306981668,3981140,13365734,"[{'source_id': '17302,Map_reason:new'}]","[{'3981140': 'rovi_id:306981668,Map_reason:not found in projectx'}]",,,False,Fail,Fail
17102,1817918,2784637,2784637,,,,,,Pass,Pass
15880,386562423,3570067,3570067,,,,,,Pass,Pass
17391,1093724630,8931194,8931194,,,,,,Pass,Pass
17394,630930640,3498863,3498863,,,,,,Pass,Pass
15819,545383125,8220856,8220856,,,,,,Pass,Pass
17430,560772269,3858509,3858509,,,,,,Pass,Pass
17441,545241842,3766184,3766184,,,,,,Pass,Pass
17451,1681028251,9469006,9469006,,,,,,Pass,Pass
17534,19262246,3321129,3321129,,,,,,Pass,Pass
17528,689522875,8319107,8319107,,,,,,Pass,Pass
17509,1234483969,9084064,9084064,,,,,,Pass,Pass
17531,781675275,8540095,8540095,,,,,,Pass,Pass
17530,806576751,8200048,13361821,"[{'source_id': '17530,Map_reason:{""color"":1,""language"":1,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":1.0,""genres"":1.0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":1.0,""season_count"":0,""genres_missing"":0,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":0,""run_time_missing"":1,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:13361821"",""id_2"":""guidebox:SM-17530"",""score"":5.1}'}]","[{'8200048': 'rovi_id:806576751,Map_reason:not found in projectx'}]",,,False,Fail,Fail
17748,895807211,3797869,3797869,,,,,,Pass,Pass
15817,993444536,3520287,3520287,,,,,,Pass,Pass
17991,308459700,3653247,3653247,,,,,,Pass,Pass
18229,700812471,3870774,3870774,,,,,,Pass,Pass
18031,386149818,8098816,11351906,"[{'11351906': 'rovi_id:5448401370,Map_reason:not found in projectx'}, {'source_id': '18031,Map_reason:{""color"":0.0,""language"":1.0,""credits"":0.8,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":0.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.0,""run_time"":0.0,""release_year_diff"":2.0,""release_year_missing"":0.0,""run_time_diff"":4550.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.16}'}]","[{'8098816': 'rovi_id:386149818,Map_reason:not found in projectx'}]",True,,False,Fail,Fail
18328,19926338,7408171,13349561,"[{'source_id': '18328,Map_reason:new'}]","[{'7408171': 'rovi_id:19926338,Map_reason:not found in projectx'}]",,,False,Fail,Fail
18399,1055546552,8886862,8886862,,,,,,Pass,Pass
18321,893648370,3808346,3808346,,,,,,Pass,Pass
18432,1061293947,8892460,8892460,,,,,,Pass,Pass
18507,895705225,3783107,3783107,,,,,,Pass,Pass
18477,930178107,3684589,3684589,,,,,,Pass,Pass
18508,880922326,8662974,8662974,,,,,,Pass,Pass
18584,586882462,8270233,8270233,,,,,,Pass,Pass
18750,14658718,6854797,6854797,,,,,,Pass,Pass
10508,364976,4149444,4149444,,,,,,Pass,Pass
18734,813736320,3581366,3581366,,,,,,Pass,Pass
18775,930203258,3910672,3910672,,,,,,Pass,Pass
16387,331864353,3510007,3510007,,,,,,Pass,Pass
18792,447987379,3543801,3543801,,,,,,Pass,Pass
18961,21719372,3285368,3285368,,,,,,Pass,Pass
16233,512463271,3665136,3665136,,,,,,Pass,Pass
18885,1002006301,8826973,8826973,,,,,,Pass,Pass
18887,889300119,3742977,3742977,,,,,,Pass,Pass
18948,1011892384,3741408,3741408,,,,,,Pass,Pass
7098,18233985,3363316,3363316,,,,,,Pass,Pass
15736,67417314,3733058,3733058,,,,,,Pass,Pass
19467,301160355,3466891,3466891,,,,,,Pass,Pass
19536,1035828782,3722963,14531882,"[{'source_id': '19536,Map_reason:{""color"":1,""language"":1,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0,""showtime"":0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0,""genres_missing"":0,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":7483,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:14531882"",""id_2"":""guidebox:SM-19536"",""score"":3.2}'}]","[{'3722963': 'rovi_id:1035828782,Map_reason:not found in projectx'}]",,,False,Fail,Fail
19542,662401258,3860700,3860700,,,,,,Pass,Pass
19623,285144,4121451,4121451,,,,,,Pass,Pass
18893,546733009,3694538,3694538,,,,,,Pass,Pass
14869,1145923157,8976146,8976146,,,,,,Pass,Pass
18973,1029453964,8857178,8857178,,,,,,Pass,Pass
20146,22502078,3184152,3184152,,,,,,Pass,Pass
20145,1005722363,3697734,3697734,,,,,,Pass,Pass
20144,21751388,3841671,3841671,,,,,,Pass,Pass
20143,66121059,3364133,3364133,,,,,,Pass,Pass
20142,322946895,3278393,3278393,,,,,,Pass,Pass
20255,1028993700,3898173,3898173,,,,,,Pass,Pass
20287,918723577,8697244,8697244,,,,,,Pass,Pass
19537,1087074236,3723662,3723662,,,,,,Pass,Pass
20625,873425479,8651669,8651669,,,,,,Pass,Pass
20874,1334069900,9237479,9237479,,,,,,Pass,Pass
20352,1147344042,8977483,8977483,,,,,,Pass,Pass
20617,1123352864,3546739,3546739,,,,,,Pass,Pass
21506,1316886556,9213831,9213831,,,,,,Pass,Pass
21507,5449094895,11520130,11520130,,,,,,Pass,Pass
20532,301160346,3355186,3355186,,,,,,Pass,Pass
21605,604180948,3395740,3395740,,,,,,Pass,Pass
19698,939969754,3781892,3781892,,,,,,Pass,Pass
18998,1024560147,8851122,8851122,,,,,,Pass,Pass
18739,1046915435,3694881,3694881,,,,,,Pass,Pass
14787,21512120,7467610,7467610,,,,,,Pass,Pass
19134,4884088326,11095709,11095709,,,,,,Pass,Pass
20685,1140631464,8971680,8971680,,,,,,Pass,Pass
19647,1046914029,3759584,3759584,,,,,,Pass,Pass
21732,66492462,3210704,3210704,,,,,,Pass,Pass
18707,951700899,3919012,3919012,,,,,,Pass,Pass
10349,18819496,3142642,3142642,,,,,,Pass,Pass
20702,961678690,3515085,3515085,,,,,,Pass,Pass
21769,709491414,3761161,3761161,,,,,,Pass,Pass
21960,1144006062,8972485,8972485,,,,,,Pass,Pass
22017,1398132278,9302228,9302228,,,,,,Pass,Pass
20928,1059899283,8890425,8890425,,,,,,Pass,Pass
18760,1055532722,3561899,3561899,,,,,,Pass,Pass
21959,1161855126,2869633,2869633,,,,,,Pass,Pass
21903,20037997,3278192,3278192,,,,,,Pass,Pass
22531,863953578,8636978,8636978,,,,,,Pass,Pass
22634,1196360109,3744874,3744874,,,,,,Pass,Pass
22678,1191235455,9031970,14806849,"[{'source_id': '22678,Map_reason:new'}]","[{'9031970': 'rovi_id:1191235455,Map_reason:not found in projectx'}]",,,False,Fail,Fail
22756,608067014,3370392,3370392,,,,,,Pass,Pass
23278,1046915310,8875238,8875238,,,,,,Pass,Pass
20587,470031424,3513040,3513040,,,,,,Pass,Pass
24649,1294181921,3708476,3708476,,,,,,Pass,Pass
23350,1355100566,9262489,9262489,,,,,,Pass,Pass
24871,2323418,3533906,3533906,,,,,,Pass,Pass
24807,1352212822,3744632,3744632,,,,,,Pass,Pass
22674,1292097789,9168959,9168959,,,,,,Pass,Pass
24986,958608633,8746686,8746686,,,,,,Pass,Pass
22454,1255584815,3721606,3721606,,,,,,Pass,Pass
25169,430314,3461851,3461851,,,,,,Pass,Pass
25168,11764346,5554536,5554536,,,,,,Pass,Pass
25192,1538224269,3487896,3487896,,,,,,Pass,Pass
25216,993204974,3776528,3776528,,,,,,Pass,Pass
25273,947043960,8758743,8758743,,,,,,Pass,Pass
26350,1416390951,9318065,9318065,,,,,,Pass,Pass
26581,1167105320,8998040,8998040,,,,,,Pass,Pass
