source,id,SM_id,show_type,link_details,movie_title,series_title,episode_title,release_year,link_expired,Projectx_ids,Variant id present for episode,Variant parent id for Episode,Projectx_series_id,comment,Result,Gb_id duplicate,Duplicate ids in search,Credit_match,Rovi_id count for duplicate,Gb_id count for duplicate,GuideBox_id count for duplicate,Mapped rovi_id for duplicate,Mapped Gb_id for duplicate,Mapped GuideBox_id for duplicate,variant_parent_id_present,variant_parent_id,link_fetched_from,Sources of link
GuideBox,1257425,22153,SE,,,Wild No More,Wild No More  (Part 4),,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1255518,22154,SE,[{'itunes': '803526225'}],,Ned's Newt,Regattadamerang / All's Well That Hens Well,,False,[2912135],,,,"('No multiple ids for this episode', [{'itunes': '803526225'}])",No multiple ids for this episode,,,,,
GuideBox,1255491,22155,SE,[{'amazon': 'B00EY9RDOE'}],,I'm Dickens ... He's Fenster,The Godfathers,,False,[4447561],,,,"('No multiple ids for this episode', [{'amazon': 'B00EY9RDOE'}])",No multiple ids for this episode,,,,,
GuideBox,1255312,22156,SE,[{'amazon': 'B00I39ZGUY'}],,Railroad Detective,Railroad Detective: Clay Allison,,False,"[13299122, 8892156]",,,,Duplicate ids found in search api,Duplicate ids found in search api,,"[13299080, 8892091]",False,1,1,1,[{'8892091': 'Rovi_id:1061213197'}],[{'13299080': 'Gb_id:22156'}],[{'13299080': 'id:22156'}],,[]
GuideBox,1255309,22157,SE,[{'amazon': 'B000KZBN9M'}],,Secrets of the Coast Wolf,Secrets of the Coast Wolf,,False,[13299124],,,,"('No multiple ids for this episode', [{'amazon': 'B000KZBN9M'}])",No multiple ids for this episode,,,,,
GuideBox,1255752,22158,SE,[{'amazon': 'B007O6CMJA'}],,Space,Starship Orion: The Future of Space Travel,,False,[14785492],,,,"('No multiple ids for this episode', [{'amazon': 'B007O6CMJA'}])",No multiple ids for this episode,,,,,
GuideBox,1283629,22159,SE,[{'amazon': 'B001048Y4E'}],,Jake and the Kid,The Wedding,,False,[4718409],,,,"('No multiple ids for this episode', [{'amazon': 'B001048Y4E'}])",No multiple ids for this episode,,,,,
GuideBox,1257423,22161,SE,[{'amazon': 'B00CVMF6AY'}],,Spoiled Rotten Pets,Barking Bride,,False,[8126220],,,,"('No multiple ids for this episode', [{'amazon': 'B00CVMF6AY'}])",No multiple ids for this episode,,,,,
GuideBox,1254074,22163,SE,[{'amazon': 'B000H49M26'}],,Junior G Men On The Air,Junior G Men On The Air Vol 1 Chapter 5,,False,"[13299112, 5262166]",,,,Duplicate ids found in search api,Duplicate ids found in search api,,"[13298938, 5261907]",False,1,1,1,[{'5261907': 'Rovi_id:1980248'}],[{'13298938': 'Gb_id:22163'}],[{'13298938': 'id:22163'}],,[]
GuideBox,1257336,22164,SE,,,Barabbas,Barabbas (Part 2),,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1257351,22165,SE,[{'amazon': 'B00D05FF0W'}],,Judge Roy Bean,The Runaway,,False,[13298925],,,,"('No multiple ids for this episode', [{'amazon': 'B00D05FF0W'}])",No multiple ids for this episode,,,,,
GuideBox,1254389,22168,SE,[{'amazon': 'B00IL7RK48'}],,Zeek's Animal World,Ep. - 13 - Pets,,False,[13298916],,,,"('No multiple ids for this episode', [{'amazon': 'B00IL7RK48'}])",No multiple ids for this episode,,,,,
GuideBox,1254067,22170,SE,[{'amazon': 'B000I67LPI'}],,Sea Raiders,Sea Raiders: Entombed in the Tunnel,,False,[13298952],,,,"('No multiple ids for this episode', [{'amazon': 'B000I67LPI'}])",No multiple ids for this episode,,,,,
GuideBox,1253211,22171,SE,[{'itunes': '945298350'}],,Martin Clunes's Wild Life,Martin Clunes and a Lion Called Mugie,,False,[13298695],,,,"('No multiple ids for this episode', [{'itunes': '945298350'}])",No multiple ids for this episode,,,,,
GuideBox,1254036,22172,SE,[{'amazon': 'B0010BEVC6'}],,Young Duke,Avenging Angel,,False,[8504197],,,,"('No multiple ids for this episode', [{'amazon': 'B0010BEVC6'}])",No multiple ids for this episode,,,,,
GuideBox,1253202,22173,SE,[{'amazon': 'B00J8K1336'}],,Masters of Money,Karl Marx and Marxian Economics,,False,[3557161],,,,"('No multiple ids for series', [{'amazon': 'B00J8K1336'}])",No multiple ids for this series,,,,,
GuideBox,1254391,22174,SE,,,Nature's Soap Operas,Nature's Soap Operas  (Part 2),,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1254105,22175,SE,[{'amazon': 'B000GUZD9M'}],,The Clutching Hand,Steps of Doom,,False,[4015726],,,,"('No multiple ids for series', [{'amazon': 'B000GUZD9M'}])",No multiple ids for this series,,,,,
GuideBox,1257316,22177,SE,[{'amazon': 'B0038KIK8I'}],,Eden Project,Eden's Growing Pains,,False,[7009722],,,,"('No multiple ids for this episode', [{'amazon': 'B0038KIK8I'}])",No multiple ids for this episode,,,,,
GuideBox,1254021,22178,SE,[{'amazon': 'B000H23TPO'}],,Winners Of The West,Winners Of The West Episode 13,,False,[13301000],,,,"('No multiple ids for this episode', [{'amazon': 'B000H23TPO'}])",No multiple ids for this episode,,,,,
GuideBox,1254017,22179,SE,[{'amazon': 'B000KZBWDY'}],,African Diaries,Stanley and Livingstone,,False,[8477789],,,,"('No multiple ids for this episode', [{'amazon': 'B000KZBWDY'}])",No multiple ids for this episode,,,,,
GuideBox,1254733,22181,SE,[{'amazon': 'B000KMO32E'}],,Return to River Cottage,Episode 6,,False,"[13300569, 8510980]",,,,Duplicate ids found in search api,Duplicate ids found in search api,,"[13300388, 8510581]",False,1,1,1,[{'8510581': 'Rovi_id:761776890'}],[{'13300388': 'Gb_id:22181'}],[{'13300388': 'id:22181'}],,[]
GuideBox,1257301,22182,SE,[{'amazon': 'B00EIA780S'}],,Cat.8,Part 2,,False,[3376259],,,,"('No multiple ids for series', [{'amazon': 'B00EIA780S'}])",No multiple ids for this series,,,,,
GuideBox,1253536,22183,SE,[{'amazon': 'B003GCW0G6'}],,Disappearing Frontiers,Disappearing Frontiers Episode26,,False,[7009712],,,,"('No multiple ids for series', [{'amazon': 'B003GCW0G6'}])",No multiple ids for this series,,,,,
GuideBox,1253160,22184,SE,[{'amazon': 'B000H52DCG'}],,Follow That Man,Vol 1 Petite Larceny,,False,[13300463],,,,"('No multiple ids for this episode', [{'amazon': 'B000H52DCG'}])",No multiple ids for this episode,,,,,
GuideBox,1254728,22185,SE,[{'amazon': 'B00B504R3A'}],,The Good Times are Killing Me,The Good Times are Killing Me,,False,[13300192],,,,"('No multiple ids for this episode', [{'amazon': 'B00B504R3A'}])",No multiple ids for this episode,,,,,
GuideBox,7289728,22186,SE,,,NICK&PERRY,Plague Fighters!,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1255455,22187,SE,,,Grannies on Safari,"San Juan: Bienvenidos, Paradise",,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1257278,22188,SE,[{'amazon': 'B0010BAS64'}],,Quads!,The Gambling Bug,,False,[4112795],,,,"('No multiple ids for this episode', [{'amazon': 'B0010BAS64'}])",No multiple ids for this episode,,,,,
GuideBox,1253125,22190,SE,[{'amazon': 'B000KZBWO8'}],,The Last Wild Mustangs,The Last Wild Mustangs,,False,[13299642],,,,"('No multiple ids for this episode', [{'amazon': 'B000KZBWO8'}])",No multiple ids for this episode,,,,,
GuideBox,1257221,22192,SE,[{'amazon': 'B00G9IAAO8'}],,The Secret World of Santa Claus,Santa Claus' Secret,,False,[5450093],,,,"('No multiple ids for this episode', [{'amazon': 'B00G9IAAO8'}])",No multiple ids for this episode,,,,,
GuideBox,1257218,22193,SE,[{'amazon': 'B00JP5URSG'}],,Gone But Not Forgotten,Gone But Not Forgotten - The Complete Miniseries (Part 2),,False,[2919364],,,,"('No multiple ids for series', [{'amazon': 'B00JP5URSG'}])",No multiple ids for this series,,,,,
GuideBox,1254015,22194,SE,[{'amazon': 'B000H1J2RO'}],,Zorro's Black Whip,Zorro's Black Whip Vol 2  Chapter 11,,False,[4733806],,,,"('No multiple ids for series', [{'amazon': 'B000H1J2RO'}])",No multiple ids for this series,,,,,
GuideBox,1257214,22195,SE,[{'amazon': 'B000GV78K8'}],,Junior G Men,Junior G Men Vol 2 Chapter 12,,False,[4018154],,,,"('No multiple ids for series', [{'amazon': 'B000GV78K8'}])",No multiple ids for this series,,,,,
GuideBox,1254404,22211,SE,,,First Date,Mediatakeout.com Presents First Date - Episode 13,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1271593,22212,SE,,,Xcorps,Xcorps Action TV Episode 53-WHITE BIRD,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1257212,22213,SE,[{'amazon': 'B00K6RWLAY'}],,Treasure Islands,Treasure Hunters,,False,[13298647],,,,"('No multiple ids for this episode', [{'amazon': 'B00K6RWLAY'}])",No multiple ids for this episode,,,,,
GuideBox,1255295,22219,SE,[{'itunes': '977432550'}],,Civil War: The Untold Story,Chapter 5: With Malice toward None,,False,[8809023],,,,"('No multiple ids for this episode', [{'itunes': '977432550'}])",No multiple ids for this episode,,,,,
GuideBox,1254926,22220,SE,,,No Job For a Lady,Lobby Terms,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1254274,22222,SE,[{'amazon': 'B00CIZZZYG'}],,Inside Cocaine Wars,Drug Mules,,False,[3314546],,,,"('No multiple ids for this episode', [{'amazon': 'B00CIZZZYG'}])",No multiple ids for this episode,,,,,
GuideBox,1253060,22223,SE,[{'amazon': 'B00430ETEG'}],,Surviving West Point,Coming of Age,,False,[4982954],,,,"('No multiple ids for this episode', [{'amazon': 'B00430ETEG'}])",No multiple ids for this episode,,,,,
GuideBox,1253046,22224,SE,[{'amazon': 'B002TF2S40'}],,Helen West Casebook,A Clear Conscience,,False,[4986468],,,,"('No multiple ids for this episode', [{'amazon': 'B002TF2S40'}])",No multiple ids for this episode,,,,,
GuideBox,1255290,22225,SE,[{'amazon': 'B0094D4YYC'}],,Diana: Life Through a Lens,Diana: A Life Through A Lens,,False,[13298566],,,,"('No multiple ids for this episode', [{'amazon': 'B0094D4YYC'}])",No multiple ids for this episode,,,,,
GuideBox,1254199,22226,SE,,,Tipping the Velvet,Episode 3,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1253043,22227,SE,[{'amazon': 'B008RKWLFC'}],,The Kent Chronicles,The Seekers,,False,[13298524],,,,"('No multiple ids for this episode', [{'amazon': 'B008RKWLFC'}])",No multiple ids for this episode,,,,,
GuideBox,1255384,22229,SE,[{'itunes': '1443960399'}],,Jakers the Adventures of Piggley Winks,Lucky U,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '1443960399'}])",No multiple ids for this episode,,,,,
GuideBox,1254411,22230,SE,[{'amazon': 'B00JRUBQ2A'}],,Inner Splendor Yoga,Practice Yoga Sequence for Beginners,,False,[13298318],,,,"('No multiple ids for this episode', [{'amazon': 'B00JRUBQ2A'}])",No multiple ids for this episode,,,,,
GuideBox,1254007,22231,SE,[{'amazon': 'B07KNG7GNG'}],,Shakespeare: The King's Man,Legacy,,False,[13298420],,,,"('No multiple ids for this episode', [{'amazon': 'B07KNG7GNG'}])",No multiple ids for this episode,,,,,
GuideBox,2177040,22232,SE,[{'amazon': 'B07J532CV4'}],,The Broker's Man,Swansong,,False,[14785651],,,,"('No multiple ids for this episode', [{'amazon': 'B07J532CV4'}])",No multiple ids for this episode,,,,,
GuideBox,1254188,22233,SE,,,The Year Without a Santa Claus,The Year Without a Santa Claus,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1253025,22234,SE,,,Joanna Lumley's Greek Odyssey,Episode 4,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1257210,22235,SE,[{'amazon': 'B002EC7I0M'}],,The Bible Unearthed,The Book,,False,[5336326],,,,"('No multiple ids for this episode', [{'amazon': 'B002EC7I0M'}])",No multiple ids for this episode,,,,,
GuideBox,1253650,22236,SE,[{'amazon': 'B00HZFUB0C'}],,National Hockey League,"Penguins vs Oilers - January 10, 2014",,False,[13302040],,,,"('No multiple ids for this episode', [{'amazon': 'B00HZFUB0C'}])",No multiple ids for this episode,,,,,
GuideBox,1252821,22330,SE,[{'amazon': 'B00149YLS8'}],,My Hometown,GrandMa's Chair,,False,[4990064],,,,"('No multiple ids for this episode', [{'amazon': 'B00149YLS8'}])",No multiple ids for this episode,,,,,
GuideBox,1254211,22331,SE,,,Everyday Language,Everyday Spanish,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1254223,22332,SE,[{'amazon': 'B001Q7OB1U'}],,Ultimate Predator,Ultimate Predator Ultimate Predator (uncensored),,False,[13297694],,,,"('No multiple ids for this episode', [{'amazon': 'B001Q7OB1U'}])",No multiple ids for this episode,,,,,
GuideBox,2401874,22334,SE,[{'amazon': 'B00QFMCEZG'}],,Freestyle Love Supreme,Do No Arm,,False,[8856820],,,,"('No multiple ids for this episode', [{'amazon': 'B00QFMCEZG'}])",No multiple ids for this episode,,,,,
GuideBox,1253415,22337,SE,[{'amazon': 'B000GUNJS4'}],,The Lost Jungle,The Lost Jungle Vol 2 - The Gorilla,,False,[4741334],,,,"('No multiple ids for this episode', [{'amazon': 'B000GUNJS4'}])",No multiple ids for this episode,,,,,
GuideBox,1253417,22338,SE,[{'amazon': 'B000S6X47W'}],,Master MindFreaks,Whispering Queen,,False,[13297944],,,,"('No multiple ids for this episode', [{'amazon': 'B000S6X47W'}])",No multiple ids for this episode,,,,,
GuideBox,1252817,22339,SE,[{'amazon': 'B000KZDFHU'}],,Eating Wild,Eating Wild,,False,[13297197],,,,"('No multiple ids for this episode', [{'amazon': 'B000KZDFHU'}])",No multiple ids for this episode,,,,,
GuideBox,1253724,22341,SE,[{'itunes': '890720404'}],,Lawmen Of The Old West,The Taming Of The West,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '890720404'}])",No multiple ids for this episode,,,,,
GuideBox,1255194,22342,SE,[{'amazon': 'B00HNN03OK'}],,T&T,The Curse,,False,"[13298487, 4381990]",,,,Duplicate ids found in search api,Duplicate ids found in search api,,"[13296796, 4376850]",False,1,1,1,[{'4376850': 'Rovi_id:489543'}],[{'13296796': 'Gb_id:22342'}],[{'13296796': 'id:22342'}],,[]
GuideBox,1256759,22343,SE,[{'amazon': 'B00H9VEYZA'}],,Animal Phobias,Animal Phobias  (Part 2),,False,[13296835],,,,"('No multiple ids for this episode', [{'amazon': 'B00H9VEYZA'}])",No multiple ids for this episode,,,,,
GuideBox,1254232,22344,SE,[{'amazon': 'B00J108GSI'}],,Plane Facts,Ep. - 12,,False,[13296824],,,,"('No multiple ids for this episode', [{'amazon': 'B00J108GSI'}])",No multiple ids for this episode,,,,,
GuideBox,1252607,22346,SE,[{'amazon': 'B00AGFMM9Q'}],,The Henderson Monster,The Henderson Monster,,False,[13296857],,,,"('No multiple ids for this episode', [{'amazon': 'B00AGFMM9Q'}])",No multiple ids for this episode,,,,,
GuideBox,1254286,22347,SE,[{'amazon': 'B00I1Y7D1Q'}],,Animal Journeys,Animal Journeys  (Part 2),,False,[13296759],,,,"('No multiple ids for this episode', [{'amazon': 'B00I1Y7D1Q'}])",No multiple ids for this episode,,,,,
GuideBox,1254301,22348,SE,[{'amazon': 'B00JXR1QJU'}],,Miracles of Nature,Miracles of Nature - Episode 13,,False,[13296778],,,,"('No multiple ids for this episode', [{'amazon': 'B00JXR1QJU'}])",No multiple ids for this episode,,,,,
GuideBox,1252582,22349,SE,[{'amazon': 'B00DK6WZWM'}],,The Star and the Story,The Star and the Story: The Thin Line,,False,[13296772],,,,"('No multiple ids for this episode', [{'amazon': 'B00DK6WZWM'}])",No multiple ids for this episode,,,,,
GuideBox,1254331,22352,SE,[{'amazon': 'B00FDWVDQU'}],,Milton Berle Show,Milton Berle Show: US Navy,,False,[13296837],,,,"('No multiple ids for this episode', [{'amazon': 'B00FDWVDQU'}])",No multiple ids for this episode,,,,,
GuideBox,1253392,22353,SE,[{'amazon': 'B00DYQV34O'}],,The Animal Shelf,Gumpa's Head,,False,[13297834],,,,"('No multiple ids for this episode', [{'amazon': 'B00DYQV34O'}])",No multiple ids for this episode,,,,,
GuideBox,1253383,22354,SE,[{'amazon': 'B00JP5IZCG'}],,Son of the Dragon,The Complete Miniseries (Part 2),,False,[8090580],,,,"('No multiple ids for series', [{'amazon': 'B00JP5IZCG'}])",No multiple ids for this series,,,,,
GuideBox,1256757,22355,SE,[{'amazon': 'B00JXQ6VP0'}],,Nature's Treasures,Nature's Treasures - Episode 3,,False,[13296445],,,,"('No multiple ids for this episode', [{'amazon': 'B00JXQ6VP0'}])",No multiple ids for this episode,,,,,
GuideBox,1254338,22356,SE,[{'amazon': 'B00J3VIYUA'}],,Cultural Flavors: Foods Of The World,Cultural Flavors: Lebanon,,False,[13296460],,,,"('No multiple ids for this episode', [{'amazon': 'B00J3VIYUA'}])",No multiple ids for this episode,,,,,
GuideBox,1253723,22357,SE,[{'amazon': 'B000HZMF9C'}],,The Phantom Creeps,The Phantom Creeps Vol 1 Chapter 6,,False,[13296714],,,,"('No multiple ids for this episode', [{'amazon': 'B000HZMF9C'}])",No multiple ids for this episode,,,,,
GuideBox,1252534,22358,SE,[{'amazon': 'B00AR5IW6C'}],,Days of Majesty,Days of Majesty,,False,[13296531],,,,"('No multiple ids for this episode', [{'amazon': 'B00AR5IW6C'}])",No multiple ids for this episode,,,,,
GuideBox,1253708,22359,SE,[{'amazon': 'B001P6DIAW'}],,Xtreme Pro Wrestling,Episode 46,,False,[13296746],,,,"('No multiple ids for this episode', [{'amazon': 'B001P6DIAW'}])",No multiple ids for this episode,,,,,
GuideBox,1252764,22362,SE,[{'amazon': 'B00B4DXA8G'}],,The Little House,The Little House,,False,[7023874],,,,"('No multiple ids for this episode', [{'amazon': 'B00B4DXA8G'}])",No multiple ids for this episode,,,,,
GuideBox,1252760,22363,SE,[{'amazon': 'B000GVD078'}],,Shadow of Chinatown,Shadow of Chinatown - Chapter 13 - The Brink of Disaster,,False,"[13296677, 1109478]",,,,Search api has no response,Search api has no response,False,[],,,,
GuideBox,1252479,22364,SE,[{'amazon': 'B00H9VFA4E'}],,Brainwave,The Geography of Bliss,,False,[13296670],,,,"('No multiple ids for this episode', [{'amazon': 'B00H9VFA4E'}])",No multiple ids for this episode,,,,,
GuideBox,1254343,22365,SE,,,Health and Fitness,Tai Chi,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1256754,22366,SE,[{'amazon': 'B000KMHSDU'}],,River Cottage Forever,Episode 8,,False,"[13297224, 8510590]",,,,Duplicate ids found in search api,Duplicate ids found in search api,,"[8510461, 13297111]",False,1,1,1,[{'8510461': 'Rovi_id:761765827'}],[{'13297111': 'Gb_id:22366'}],[{'13297111': 'id:22366'}],,[]
GuideBox,1254355,22368,SE,[{'amazon': 'B00FZJW5AY'}],,My Pet Monster,The Monster Hunter,,False,[4843450],,,,"('No multiple ids for this episode', [{'amazon': 'B00FZJW5AY'}])",No multiple ids for this episode,,,,,
GuideBox,1253347,22369,SE,[{'amazon': 'B001LX2SDW'}],,From Here to Awesome Festival Showcase: Short Films,Soledad Is Gone Forever,,False,[13296416],,,,"('No multiple ids for this episode', [{'amazon': 'B001LX2SDW'}])",No multiple ids for this episode,,,,,
GuideBox,1253346,22370,SE,[{'amazon': 'B000H24CP0'}],,Adventures Of The Flying Cadets,Adventures of The Flying Cadets - Episode 13,,False,[14785446],,,,"('No multiple ids for this episode', [{'amazon': 'B000H24CP0'}])",No multiple ids for this episode,,,,,
GuideBox,1256753,22371,SE,[{'amazon': 'B00JA85YJ0'}],,Rivers of North America Series,Sacramento & American Rivers,,False,[13296267],,,,"('No multiple ids for this episode', [{'amazon': 'B00JA85YJ0'}])",No multiple ids for this episode,,,,,
GuideBox,1253345,22372,SE,[{'amazon': 'B000GQZQ70'}],,26 Men,26 Men Vol 3 The Bells Of St. Thomas,,False,[4121917],,,,"('No multiple ids for this episode', [{'amazon': 'B000GQZQ70'}])",No multiple ids for this episode,,,,,
GuideBox,1253349,22373,SE,[{'amazon': 'B00EK1N88G'}],,Ultra Q,The Disappearance of Flight 206,,False,[13296518],,,,"('No multiple ids for this episode', [{'amazon': 'B00EK1N88G'}])",No multiple ids for this episode,,,,,
GuideBox,1252329,22374,SE,[{'amazon': 'B00ECU2P84'}],,Fridays,Episode 50,,False,"[13296693, 4432885]",,,,Duplicate ids found in search api,Duplicate ids found in search api,,"[13296036, 4432340]",False,1,1,1,[{'4432340': 'Rovi_id:566881'}],[{'13296036': 'Gb_id:22374'}],[{'13296036': 'id:22374'}],,[]
GuideBox,1258451,22375,SE,[{'itunes': '935221377'}],,Inside Homicide,One Good Witness,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '935221377'}])",No multiple ids for this episode,,,,,
GuideBox,6875353,22382,SE,[{'itunes': '1215333555'}],,Moveable Feast with Fine Cooking,"Washington, D.C. - Mike Isabella and Jennifer Carroll",,False,[8416286],,,,"('No multiple ids for this episode', [{'itunes': '1215333555'}])",No multiple ids for this episode,,,,,
GuideBox,4097287,22383,SE,,,Autopsy,"Autopsy: Sex, Lies and Murder (HBO)",,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1263043,22384,SE,[{'itunes': '923707449'}],,High Moon,High Moon,,False,[13295919],,,,"('No multiple ids for this episode', [{'itunes': '923707449'}])",No multiple ids for this episode,,,,,
GuideBox,1263042,22385,SE,[{'itunes': '399360024'}],,The Rivals,The Rivals,,False,[13295844],,,,"('No multiple ids for this episode', [{'itunes': '399360024'}])",No multiple ids for this episode,,,,,
GuideBox,1306220,22395,SE,[{'itunes': '933380881'}],,Over The Garden Wall,Into the Unknown / The Unknown,,False,[3549244],,,,"('No multiple ids for series', [{'itunes': '933380881'}])",No multiple ids for this series,,,,,
GuideBox,1284859,22408,SE,,,D-Day to Victory,The Battle for Caen,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,2755128,22423,SE,[{'itunes': '954006345'}],,Brad Meltzer's Lost History,Evidence Found,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '954006345'}])",No multiple ids for this episode,,,,,
GuideBox,1268919,22425,SE,,,Kotoura-san,The Things I Want to Tell You,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1268929,22426,SE,,,Arpeggio of Blue Steel,The Power to Open a Path,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1305176,22437,SE,[{'itunes': '965472124'}],,Gonna Be the Twin-Tail!,Twin-Tails Forever,,False,[9211987],,,,"('No multiple ids for this episode', [{'itunes': '965472124'}])",No multiple ids for this episode,,,,,
GuideBox,1415429,22438,SE,[{'itunes': '923263206'}],,How We Got to Now with Steven Johnson,Sound,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '923263206'}])",No multiple ids for this episode,,,,,
GuideBox,4456503,22445,SE,[{'itunes': '1001031637'}],,"I Couldn't Become a Hero, So I Reluctantly Decided to Get a Job","My Sister Came to Visit Me, Her Brother Who Couldn't Become a Hero",,False,[13295295],,,,"('No multiple ids for this episode', [{'itunes': '1001031637'}])",No multiple ids for this episode,,,,,
GuideBox,5000572,22448,SE,[{'amazon': 'B01EIWE5TC'}],,Uncensored,Golovkin vs. Lemieux: The Epilogue,,False,[13294956],,,,"('No multiple ids for this episode', [{'amazon': 'B01EIWE5TC'}])",No multiple ids for this episode,,,,,
GuideBox,4855400,22456,SE,[{'itunes': '1054275286'}],,House of DVF,The Next Ambassador is,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '1054275286'}])",No multiple ids for this episode,,,,,
GuideBox,1282569,22466,SE,,,UX Week,UX Week 2014 | Anna Pohlmeyer | From User Experiences to Human Experiences,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1553995,22467,SE,[{'amazon': 'B00PQABVU2'}],,The Worricker Trilogy,Salting the Battlefield: Moving On,,False,[],,,,"('No multiple ids for this episode', [{'amazon': 'B00PQABVU2'}])",No multiple ids for this episode,,,,,
GuideBox,1276634,22468,SE,[{'itunes': '930307867'}],,Goober and the Ghost Chasers,"Old MacDonald Had a Ghost, Ee Ii Ee Ii Eeeyow",,False,[],,,,"('No multiple ids for this episode', [{'itunes': '930307867'}])",No multiple ids for this episode,,,,,
GuideBox,1274548,22469,SE,[{'itunes': '928180772'}],,Funky Phantom,Ghost Grabbers,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '928180772'}])",No multiple ids for this episode,,,,,
GuideBox,1294568,22475,SE,,,Hungry Games,Barbecue Games,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,4886404,22477,SE,,,Six Guys One Car,YouTube Wars,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1872050,22483,SE,,,We The Economy,Monkey Business aka Economic Inequality ,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1278198,22486,SE,[{'amazon': 'B074JJMKMN'}],,Medieval Dead,Pestilence and Disease,,False,[3967649],,,,"('No multiple ids for this episode', [{'amazon': 'B074JJMKMN'}])",No multiple ids for this episode,,,,,
GuideBox,2402867,22489,SE,,,Dear Sister,Episode 10,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1278329,22490,SE,[{'itunes': '920108401'}],,HGTV's Kitchen Makeovers,Copper Show Stopper,,False,[13294979],,,,"('No multiple ids for this episode', [{'itunes': '920108401'}])",No multiple ids for this episode,,,,,
GuideBox,1278209,22492,SE,[{'itunes': '929830115'}],,Frankenstein Jr. and the Impossibles,The Not So Nice Mr. Ice / The Spooktaculars / The Crafty Clutcher,,False,[14785084],,,,"('No multiple ids for this episode', [{'itunes': '929830115'}])",No multiple ids for this episode,,,,,
GuideBox,1300107,22497,SE,,,HyperToe,Episode 3,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,2033502,22500,SE,,,The Perfect Insider,Episode 10,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,7782552,22501,SE,[{'itunes': '1320235874'}],,Your Worst Nightmare,Every Step You Take,,False,[9082021],,,,"('No multiple ids for this episode', [{'itunes': '1320235874'}])",No multiple ids for this episode,,,,,
GuideBox,3988802,22502,SE,[{'itunes': '998772723'}],,Freak Out,Yoga Freaks Me Out,,False,[9041599],,,,"('No multiple ids for this episode', [{'itunes': '998772723'}])",No multiple ids for this episode,,,,,
GuideBox,2443514,22505,SE,[{'itunes': '953905848'}],,Godfather of Pittsburgh,The Big Meet,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '953905848'}])",No multiple ids for this episode,,,,,
GuideBox,4348725,22507,SE,[{'vudu': '681051'}],,Country Bucks,Landry vs Busbice,,False,[],,,,"('No multiple ids for this episode', [{'vudu': '681051'}])",No multiple ids for this episode,,,,,
GuideBox,7583208,22517,SE,[{'itunes': '1287171656'}],,The Filthy Rich Guide,"Living High, the First Trillionaire and Buying the Un-buyable",,False,[8848159],,,,"('No multiple ids for this episode', [{'itunes': '1287171656'}])",No multiple ids for this episode,,,,,
GuideBox,1284593,22518,SE,[{'amazon': 'B01M32SZR3'}],,Make Me Over,School Daze,,False,[13295494],,,,"('No multiple ids for this episode', [{'amazon': 'B01M32SZR3'}])",No multiple ids for this episode,,,,,
GuideBox,1285824,22519,SE,[{'itunes': '943448269'}],,The Shatner Project,Party Room (The Big Media Room),,False,[],,,,"('No multiple ids for this episode', [{'itunes': '943448269'}])",No multiple ids for this episode,,,,,
GuideBox,6881837,22521,SE,,,The Dictionary of Obscure Sorrows,Morii: The Desire to Capture a Fleeting Experience,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,2499568,22522,SE,[{'itunes': '954761962'}],,Risking It All,Home is Where the Heart Is,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '954761962'}])",No multiple ids for this episode,,,,,
