GuideBox_id,Rovi_id,movie_name,release_year,projectx_id_rovi,projectx_id_GuideBox,Dev_GuideBox_px_mapped,Dev_rovi_px_mapped,another_rovi_id_present,another_GuideBox_id_present,variant_present,Comment,Result of mapping
151088,1561105,Wall Of Secrets,2003,68497,68497,,,,,,Pass,Pass
151125,1997013520,Aftermath,2017,158991,158991,,,,,,Pass,Pass
151127,431788,Gun for a Coward,1957,567687,567687,,,,,,Pass,Pass
151132,3162976863,Unleashing Mr. Darcy,2016,12285828,12285828,,,,,,Pass,Pass
151133,4567674914,The Ticket,2017,1012793,1012793,,,,,,Pass,Pass
151138,4502937211,Win It All,2017,170700,170700,,,,,,Pass,Pass
151139,4250520917,Bethany,2017,1014790,1014790,,,,,,Pass,Pass
151204,4642711401,Cigarette Soup,2017,1015708,1015708,,,,,,Pass,Pass
151205,3522135780,After the Storm,2016,151375,151375,,,,,,Pass,Pass
151212,3522135782,The Transfiguration,2017,1014542,1014542,,,,,,Pass,Pass
151213,4622839177,The Psycho She Met Online,2017,32452,32452,,,,,,Pass,Pass
151219,1940913995,Colossal,2016,158863,158863,,,,,,Pass,Pass
151220,4062021458,Their Finest,2017,160254,160254,,,,,,Pass,Pass
151221,1889657559,Gifted,2017,160789,160789,,,,,,Pass,Pass
151223,1629860218,Going in Style,2017,153951,153951,,,,,,Pass,Pass
151224,3593640693,The Case for Christ,2017,164702,164702,,,,,,Pass,Pass
151229,1277151935,21 Days,2014,873162,873162,,,,,,Pass,Pass
151230,886789409,Anita B.,2014,848268,848268,,,,,,Pass,Pass
151238,4322713797,Neil Stryker and the Tyrant of Time,2017,1004509,1004509,,,,,,Pass,Pass
151260,1064463,Never Too Young to Die,1986,579977,579977,,,,,,Pass,Pass
151262,549103900,Walking with the Enemy,2014,821659,821659,,,,,,Pass,Pass
151267,4646321946,Asylum of Darkness,2017,1015875,1015875,,,,,,Pass,Pass
151304,4062021440,Below Her Mouth,2017,999600,999600,,,,,,Pass,Pass
151315,4237560247,Colkatay Columbus,2016,1012078,1012078,,,,,,Pass,Pass
151317,4682179117,Sweet Home Carolina,2017,171216,171216,,,,,,Pass,Pass
151320,3953365585,The Journey is the Destination,2016,998882,998882,,,,,,Pass,Pass
151321,3743460943,Ozzy,2016,153684,153684,,,,,,Pass,Pass
151323,4479866061,Altitude,2017,160026,160026,,,,,,Pass,Pass
151325,1653215441,Queen of the Desert,2015,164809,164809,,,,,,Pass,Pass
151340,6411013408,Kaali,2018,1074300,1074300,,,,,,Pass,Pass
151347,1494941164,Vaniglia e cioccolato,2004,896332,896332,,,,,,Pass,Pass
151349,3927019417,Sandy Wexler,2017,148195,148195,,,,,,Pass,Pass
151351,4764794215,Our Lovers,2016,1020317,1020317,,,,,,Pass,Pass
151355,435775,Comanche Territory,1950,115911,115911,,,,,,Pass,Pass
151362,4036992948,Norman: The Moderate Rise And Tragic Fall Of A New York Fixer,2017,159272,159272,,,,,,Pass,Pass
151363,4645989504,The Sex Addict,2017,329797,329797,,,,,,Pass,Pass
151380,4759926178,Spandex Sapiens,2015,1020137,1020137,,,,,,Pass,Pass
151382,1860168034,Even Lambs Have Teeth,2015,933258,933258,,,,,,Pass,Pass
151388,3912718125,Begum Jaan,2017,988431,988431,,,,,,Pass,Pass
151407,1867718952,A Patch of Fog,2015,1004390,1004390,,,,,,Pass,Pass
151408,4795222853,Bibi & Tina,2014,1021424,1021424,,,,,,Pass,Pass
151410,1139890832,Cold Harbour,2014,864066,864066,,,,,,Pass,Pass
151421,4039023995,Salt and Fire,2016,164388,164388,,,,,,Pass,Pass
151438,1937068345,Amateur Teens,2015,1015545,1015545,,,,,,Pass,Pass
151450,4044137370,Wolves at the Door,2016,1011318,1011318,,,,,,Pass,Pass
151455,4461134644,A Cowgirl's Story,2017,1007867,1007867,,,,,,Pass,Pass
151457,3352910725,Desire Will Set You Free,2015,974461,974461,,,,,,Pass,Pass
151460,4134319422,Tommy's Honour,2017,999645,999645,,,,,,Pass,Pass
151461,3323064087,A Quiet Passion,2016,159091,159091,,,,,,Pass,Pass
151463,3968601018,Heal the Living,2016,149604,149604,,,,,,Pass,Pass
151500,1064490,Nightmare,1981,580003,580003,,,,,,Pass,Pass
151509,3546504921,Ghost mountaineer,2015,163784,163784,,,,,,Pass,Pass
151531,1874546190,Inner Demon,2014,297718,297718,,,,,,Pass,Pass
151549,1926051058,Sand Castle,2017,170832,170832,,,,,,Pass,Pass
151550,4062021412,Tramps,2016,1018715,1018715,,,,,,Pass,Pass
151555,3397796142,Free Fire,2017,160183,160183,,,,,,Pass,Pass
151557,4670543779,A Night Without Armor,2017,1018615,1018615,,,,,,Pass,Pass
151562,3481771764,The Lost City Of Z,2017,160260,160260,,,,,,Pass,Pass
151563,4453130315,Slack Bay,2016,1007649,1007649,,,,,,Pass,Pass
151565,3522135790,The Student,2016,147219,147219,,,,,,Pass,Pass
151578,4335857364,Oscar Wilde's the Nightingale and the Rose,2015,1003952,1003952,,,,,,Pass,Pass
151579,4198981668,Silent Things,2010,1045537,1045537,,,,,,Pass,Pass
151580,3533174504,The Immortal Life of Henrietta Lacks,2017,384923,384923,,,,,,Pass,Pass
151581,4681918593,12 Pound Balls,2017,1017174,1017174,,,,,,Pass,Pass
151583,4755969461,American Exorcism,2017,1019790,1019790,,,,,,Pass,Pass
151589,4541682517,A Mermaid's Tale,2017,21050,21050,,,,,,Pass,Pass
151591,4506387535,Extortion,2017,163653,163653,,,,,,Pass,Pass
151592,3492465649,American Wrestler: The Wizard,2016,1003335,1003335,,,,,,Pass,Pass
151593,4301940779,1898. Los 煤ltimos de Filipinas,2016,1012979,1012979,,,,,,Pass,Pass
151615,824505731,Shift,2013,843054,843054,,,,,,Pass,Pass
151617,3740205219,After the Reality,2016,1013875,1013875,,,,,,Pass,Pass
151618,895807239,Unforgettable,2017,159324,159324,,,,,,Pass,Pass
151619,4526396369,Phoenix Forgotten,2017,171766,171766,,,,,,Pass,Pass
151622,4062021486,The Promise,2016,159449,159449,,,,,,Pass,Pass
151637,5134575857,Carousel,2016,1034834,1034834,,,,,,Pass,Pass
151644,4100384242,The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,2016,997505,997505,,,,,,Pass,Pass
151650,4646472527,The Holly Kane Experiment,2017,1015882,1015882,,,,,,Pass,Pass
151665,4085020457,Rupture,2016,1007259,1007259,,,,,,Pass,Pass
151667,4065654795,A Dark Song,2016,161289,161289,,,,,,Pass,Pass
151670,1162405970,Finding Forever in Love,2014,865918,865918,,,,,,Pass,Pass
151676,459508,The Battle at Apache Pass,1952,570625,570625,,,,,,Pass,Pass
151679,4759555716,Small Crimes,2017,170763,170763,,,,,,Pass,Pass
151681,4755986241,Rodney King,2017,1019791,1019791,,,,,,Pass,Pass
151687,4327661372,Black Rose,2014,1003571,1003571,,,,,,Pass,Pass
151692,3140613560,Natasha,2015,975282,975282,,,,,,Pass,Pass
151703,4780665488,Manny Dearest,2017,12290542,12290542,,,,,,Pass,Pass
151704,5724378272,The guest,2016,1063810,1058461,"[{'source_projectx_id_mapped': 'rovi_id:5871831766,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.8333333333333334,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":25,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '151704'}]","[{'rovi_projectx_id_mapped': 'rovi_id:5724378272,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.8333333333333334,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":25,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
151715,3430472811,Tiger Raid,2016,1022339,1022339,,,,,,Pass,Pass
151716,3310706220,Things to Come,2016,172482,172482,,,,,,Pass,Pass
151717,4623830731,Pitching Tents,2017,1016220,1016220,,,,,,Pass,Pass
151720,472096,Taggart,1965,572801,572801,,,,,,Pass,Pass
151730,1076985,Into the Badlands,1991,28082,28082,,,,,,Pass,Pass
151732,454745,The Raiders,1963,569946,569946,,,,,,Pass,Pass
151733,1705502139,The Circle,2017,159386,159386,,,,,,Pass,Pass
151734,3657361887,How to Be a Latin Lover,2017,159938,159938,,,,,,Pass,Pass
151735,4369506996,Grey Lady,2017,160029,160029,,,,,,Pass,Pass
151736,3175876979,Sleight,2017,163668,163668,,,,,,Pass,Pass
151744,4682178194,Western World,2017,1017205,1017205,,,,,,Pass,Pass
151747,4642481418,Taking Earth,2017,472017,472017,,,,,,Pass,Pass
151754,3981513156,Heritage Falls,2016,385852,1034276,"[{'source_projectx_id_mapped': 'rovi_id:4017264817,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":6,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '151754'}]","[{'rovi_projectx_id_mapped': 'rovi_id:3981513156,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":5,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
151755,3660352891,Moh Maya Money,2016,1021582,1021582,,,,,,Pass,Pass
151756,4681239264,Instant Death,2017,330513,330513,,,,,,Pass,Pass
151757,3773473422,The Hexecutioners,2015,160587,160587,,,,,,Pass,Pass
151758,4665641929,The Shadow Effect,2017,21600,21600,,,,,,Pass,Pass
151759,4408660332,Kiss & Cry,2017,1008219,1008219,,,,,,Pass,Pass
151760,4815628967,He Even Has Your Eyes,2017,1021859,1021859,,,,,,Pass,Pass
151762,3496986517,The Next Skin,2016,1021690,1021690,,,,,,Pass,Pass
151763,3576345187,A Yellow Bird,2016,169314,169314,,,,,,Pass,Pass
151764,1970714146,Abby Sen,2015,951847,951847,,,,,,Pass,Pass
151765,4815628975,The Night of the Wild Boar,2016,1021868,1021868,,,,,,Pass,Pass
151772,19209545,Shaitan,2011,961940,961940,,,,,,Pass,Pass
151773,3530245017,One Week and a Day,2016,998689,998689,,,,,,Pass,Pass
151782,1978100550,Buster's Mal Heart,2017,951960,951960,,,,,,Pass,Pass
151797,4681908423,Alien vs. Zombies,2017,1017175,1017175,,,,,,Pass,Pass
151805,4612445302,Take Me,2017,1014704,1014704,,,,,,Pass,Pass
151830,4682127086,Seeking Dolly Parton,2015,1017207,1017207,,,,,,Pass,Pass
151849,4681654968,Off-Piste,2016,1017181,1017181,,,,,,Pass,Pass
151850,4681697428,Slasher.com,2017,330538,330538,,,,,,Pass,Pass
151854,1008128307,The Cure,2014,855795,855795,,,,,,Pass,Pass
151862,1753221,Way Off Broadway,2001,629976,629976,,,,,,Pass,Pass
151865,4531116136,Lady Bloodfight,2016,1013534,1013534,,,,,,Pass,Pass
151866,3314749244,Alienate,2016,1017089,1017089,,,,,,Pass,Pass
151881,4684790292,The Black Room,2016,1017316,1017316,,,,,,Pass,Pass
151883,1071663,The Very Edge,1963,583969,583969,,,,,,Pass,Pass
151891,4011238661,Like Crazy,2016,986168,986168,,,,,,Pass,Pass
151901,4682065995,Jonny's Sweet Revenge,2017,1017211,1017211,,,,,,Pass,Pass
151907,4780900245,Deadly Sorority,2017,474111,474111,,,,,,Pass,Pass
151910,2382854,The Baker,2007,84512,84512,,,,,,Pass,Pass
151912,4039024031,Occupants,2015,1024094,1024094,,,,,,Pass,Pass
151925,1653215413,3 Generations,2016,149672,149672,,,,,,Pass,Pass
151926,3178403208,The Dinner,2017,958808,958808,,,,,,Pass,Pass
151927,3542531493,The Lovers,2017,975911,975911,,,,,,Pass,Pass
151929,4759957058,Justice Served,2017,331959,331959,,,,,,Pass,Pass
151933,4439932741,Awakening The Zodiac,2017,163777,163777,,,,,,Pass,Pass
151937,3965396182,Heartland,2016,1015028,1015028,,,,,,Pass,Pass
151941,4684777049,The Evangelist,2016,330658,330658,,,,,,Pass,Pass
151944,4638321279,Drone,2017,1015469,1015469,,,,,,Pass,Pass
151946,3919339610,Sorority Nightmare,2016,46059,46059,,,,,,Pass,Pass
151948,3522135766,Apprentice,2016,1011994,1011994,,,,,,Pass,Pass
151949,1520574609,Perfect Match,2015,30636,30636,,,,,,Pass,Pass
151951,1520574603,Love Again,2015,950457,950457,,,,,,Pass,Pass
151984,3998392403,Hounds of Love,2016,1004814,1004814,,,,,,Pass,Pass
151994,4103973056,Tracktown,2017,1014810,1014810,,,,,,Pass,Pass
151997,4816645446,Besetment,2016,332752,332752,,,,,,Pass,Pass
151998,4787402394,Allegiance of Powers,2016,332278,332278,,,,,,Pass,Pass
152000,4791211051,Aaron's Blood,2017,1021210,1021210,,,,,,Pass,Pass
152003,3772292089,Sahara,2017,1006706,1006706,,,,,,Pass,Pass
152004,4190764609,Mindhorn,2016,1019909,1019909,,,,,,Pass,Pass
152007,1182388628,American Mummy,2014,867254,867254,,,,,,Pass,Pass
152008,4638303894,Dead Awake,2017,166898,166898,,,,,,Pass,Pass
152009,4126509363,It Stains the Sands Red,2016,1024760,1024760,,,,,,Pass,Pass
152010,1023843499,King Arthur: Legend of the Sword,2017,152531,152531,,,,,,Pass,Pass
152011,3981800376,Prisoner X,2016,985643,985643,,,,,,Pass,Pass
152014,1391365776,Two Women,2014,886845,886845,,,,,,Pass,Pass
152036,4654607533,Fatal Defense,2017,387447,387447,,,,,,Pass,Pass
152041,1717180719,Tag,2015,1071832,1071832,,,,,,Pass,Pass
152049,1074586,Willard,1971,585584,585584,,,,,,Pass,Pass
152053,4681949528,Another You,2017,1017187,1017187,,,,,,Pass,Pass
152056,4880387620,Breakdown Lane,2017,1023713,1023713,,,,,,Pass,Pass
152058,425978,Tarantula,1955,73645,73645,,,,,,Pass,Pass
152059,1063669,The Mummy's Ghost,1944,69584,69584,,,,,,Pass,Pass
152060,1070045,Son of Dracula,1943,66462,66462,,,,,,Pass,Pass
152061,1070228,The Mummy's Tomb,1942,55971,55971,,,,,,Pass,Pass
152062,1093879,Dracula's Daughter,1936,73274,73274,,,,,,Pass,Pass
152075,3679743273,The Intent,2016,1027079,1027079,,,,,,Pass,Pass
152078,3515436238,Meri Pyaari Bindu,2017,985747,985747,,,,,,Pass,Pass
152082,4069001460,Lowriders,2017,171008,171008,,,,,,Pass,Pass
152084,1952799370,Snatched,2017,161623,161623,,,,,,Pass,Pass
152085,4317486618,The Wall,2017,160928,160928,,,,,,Pass,Pass
152091,1056159,Ben,1972,575462,575462,,,,,,Pass,Pass
152102,4950321262,30 Days in September,2017,1027072,1027072,,,,,,Pass,Pass
152111,4055769183,Let Me Make You a Martyr,2016,1021021,1021021,,,,,,Pass,Pass
152126,4407393451,Manifesto,2015,1005935,1005935,,,,,,Pass,Pass
152132,4804593234,Blame!,2017,1022227,1022227,,,,,,Pass,Pass
152133,4464060240,The Wizard of Lies,2017,12289807,12289807,,,,,,Pass,Pass
152139,4681761701,Devil's Domain,2017,1017168,1017168,,,,,,Pass,Pass
152144,1791284506,Alien: Covenant,2017,159419,159419,,,,,,Pass,Pass
152170,4684895818,AWOL,2017,1017314,1017314,,,,,,Pass,Pass
152173,3964210604,Diary of a Wimpy Kid: The Long Haul,2017,161281,161281,,,,,,Pass,Pass
152174,4250520881,Everything Everything,2017,12288734,12288734,,,,,,Pass,Pass
152177,4036963434,Wakefield,2017,986878,986878,,,,,,Pass,Pass
152180,4126509355,Ar猫s,2016,12288334,12288334,,,,,,Pass,Pass
152183,5507172922,Road Less Traveled,2017,32602,32602,,,,,,Pass,Pass
152187,3930327438,Unwanted Guest,2016,385397,385397,,,,,,Pass,Pass
152188,4351633554,Evil Nanny,2016,12289178,12289178,,,,,,Pass,Pass
152190,4824277239,The Wedding Invitation,2017,1022234,1022234,,,,,,Pass,Pass
152192,1457958613,Americano,2016,141284,141284,,,,,,Pass,Pass
152193,1843847364,The Passing,2015,[479606],Nil,,,,,,source_id not ingested,Fail
152202,4737514022,Dragonheart: Battle for the Heartfire,2017,331326,331326,,,,,,Pass,Pass
152203,4592148840,Kill'em All,2017,20612,20612,,,,,,Pass,Pass
152204,4646762803,Freak Out,2015,1015829,1015829,,,,,,Pass,Pass
152213,4130223079,Berlin Syndrome,2017,1008215,1008215,,,,,,Pass,Pass
152214,4377820528,Black Butterfly,2017,165573,165573,,,,,,Pass,Pass
152215,3235418866,Baywatch,2017,159146,159146,,,,,,Pass,Pass
152216,4857949320,200 Degrees,2017,164404,164404,,,,,,Pass,Pass
152222,455753,The Ballad of Josie,1967,77182,77182,,,,,,Pass,Pass
152229,1654248848,War Machine,2017,901871,901871,,,,,,Pass,Pass
152232,1058894574,Odd Brodsky,2014,859161,859161,,,,,,Pass,Pass
152252,1083147,Beach Babes from Beyond,1993,1876,1876,,,,,,Pass,Pass
152253,19240051,Cutback,2010,45979,45979,,,,,,Pass,Pass
152256,4459731025,Michael Jackson: Searching for Neverland,2017,47540,47540,,,,,,Pass,Pass
152258,4681923276,96 Souls,2016,1017171,1017171,,,,,,Pass,Pass
152267,3481771752,Sachin - A Billion Dreams,2017,985746,985746,,,,,,Pass,Pass
152270,4552135204,The Eyes,2017,1012166,1012166,,,,,,Pass,Pass
152273,4023199191,Devil's Bride,2016,1027044,1027044,,,,,,Pass,Pass
152275,4062021504,The Exception,2017,999919,999919,,,,,,Pass,Pass
152279,6051650545,Deadly Dance Mom,2017,491581,491581,,,,,,Pass,Pass
152280,1916636432,Kidnap Capital,2016,1007318,1007318,,,,,,Pass,Pass
152284,4315680505,Camera Store,2016,1022016,1022016,,,,,,Pass,Pass
152286,4134319420,This Beautiful Fantastic,2016,168358,168358,,,,,,Pass,Pass
152287,4755037608,12 Feet Deep: Trapped Sisters,2017,20499,20499,,,,,,Pass,Pass
152299,3740205209,Love & Taxes,2017,1012959,1012959,,,,,,Pass,Pass
152300,4177427856,Money,2016,1006330,1006330,,,,,,Pass,Pass
152301,3233648188,Correspondence,2016,147775,147775,,,,,,Pass,Pass
152319,5600642669,Noroi: The Curse,2005,1049335,1049335,,,,,,Pass,Pass
152323,5139292671,La sangre del gallo,2015,1037785,1037785,,,,,,Pass,Pass
152341,4698273512,Be Afraid,2017,1021802,1021802,,,,,,Pass,Pass
152370,3430472821,Vincent N Roxxy,2016,1019265,1019265,,,,,,Pass,Pass
152377,2419693,Black Rain,2009,40753,40753,,,,,,Pass,Pass
152386,4771947490,Deadly Secrets by The Lake,2017,473911,473911,,,,,,Pass,Pass
152387,4771913938,The Wrong Bed: Naked Pursuit,2017,47481,47481,,,,,,Pass,Pass
152392,4293754424,Menorca,2016,1022005,1022005,,,,,,Pass,Pass
152393,3657361924,Miles,2017,1022008,1022008,,,,,,Pass,Pass
152394,4029697617,Mamaboy,2017,1015534,1015534,,,,,,Pass,Pass
152430,437760,Wounded,1997,57579,57579,,,,,,Pass,Pass
152433,4794087252,By Any Means,2017,1021377,1021377,,,,,,Pass,Pass
152451,4472755890,Churchill,2017,163450,163450,,,,,,Pass,Pass
152457,4698273286,The Recall,2017,162606,162606,,,,,,Pass,Pass
152458,4374238886,Band Aid,2017,1007344,1007344,,,,,,Pass,Pass
152459,1096988440,Captain Underpants: The First Epic Movie,2017,120804,120804,,,,,,Pass,Pass
152463,4062021480,Handsome Devil,2017,1021018,1021018,,,,,,Pass,Pass
152467,3424704830,Dean,2016,1004391,1004391,,,,,,Pass,Pass
152468,3514954301,The Convenient Groom,2016,12287391,12287391,,,,,,Pass,Pass
152469,4820970763,Sacrilege,2017,332769,332769,,,,,,Pass,Pass
152476,4787873403,Ex-Patriot,2017,162422,162422,,,,,,Pass,Pass
152482,1520574533,A Country Wedding,2015,384396,384396,,,,,,Pass,Pass
152491,3778321810,Cave,2016,1036837,1036837,,,,,,Pass,Pass
152494,4479865772,Resident Evil: Vendetta,2017,1019263,1019263,,,,,,Pass,Pass
152503,4111680907,11:55,2017,1020995,1020995,,,,,,Pass,Pass
152504,3657361930,I Love You Both,2017,1018420,1018420,,,,,,Pass,Pass
152517,4895467535,Shimmer Lake,2017,1024382,1024382,,,,,,Pass,Pass
152518,5200351915,Hypersomnia,2016,1036516,1036516,,,,,,Pass,Pass
152520,4866475317,Random Tropical Paradise,2017,1025025,1025025,,,,,,Pass,Pass
152534,4707081451,Menendez: Blood Brothers,2017,473249,473249,,,,,,Pass,Pass
152546,4516711757,It Comes at Night,2017,160468,160468,,,,,,Pass,Pass
152547,4160494530,Megan Leavey,2017,1015842,1015842,,,,,,Pass,Pass
152550,4020138388,Beatriz at Dinner,2017,1005408,1005408,,,,,,Pass,Pass
152551,4165905422,My Cousin Rachel,2017,162833,162833,,,,,,Pass,Pass
152554,4443700585,Black Snow,2017,1029387,1029387,,,,,,Pass,Pass
152563,4950358823,Oh Hello On Broadway,2017,12290785,12290785,,,,,,Pass,Pass
152571,5642564992,Cult of the Vampire,2016,1050866,1050866,,,,,,Pass,Pass
152574,1717180771,My Brother's Shoes,2015,1020857,1020857,,,,,,Pass,Pass
152593,4541963111,Kanavu Variyam,2017,1029335,1029335,,,,,,Pass,Pass
152596,4865484316,LEGO Scooby-Doo! Blowout Beach Bash,2017,21063,21063,,,,,,Pass,Pass
152601,4748593903,Once Upon a Time in Venice,2017,160481,160481,,,,,,Pass,Pass
152605,6252294305,The Nurse,2014,353001,353001,,,,,,Pass,Pass
152610,1520255262,Ab Tak Chhappan 2,2015,898089,898089,,,,,,Pass,Pass
152612,868491380,Mr Joe B. Carvalho,2014,847016,847016,,,,,,Pass,Pass
152616,4737893724,Pray for Rain,2017,1018969,1018969,,,,,,Pass,Pass
152617,4891916080,Bad Frank,2017,1024307,1024307,,,,,,Pass,Pass
152618,3663589008,All Eyez on Me,2017,163732,163732,,,,,,Pass,Pass
152630,4592148846,Pure Country Pure Heart,2017,21803,21803,,,,,,Pass,Pass
152653,1919460399,Alena,2015,1014840,1014840,,,,,,Pass,Pass
152658,6600437977,Signed Sealed Delivered: From the Heart,2016,498136,498136,,,,,,Pass,Pass
152660,1281674391,The Incident,2014,144952,144952,,,,,,Pass,Pass
152667,3646008182,Rough Night,2017,160472,160472,,,,,,Pass,Pass
152680,76492,The Proud Twins,1979,520651,520651,,,,,,Pass,Pass
152681,4906572002,The Cropsey Incident,2017,1024853,1024853,,,,,,Pass,Pass
152683,4981191498,Puss in Book: Trapped in an Epic Tale,2017,360968,360968,,,,,,Pass,Pass
152688,2422510,Planet Raptor,2007,364581,364581,,,,,,Pass,Pass
152731,4373057287,London Heist,2017,1005010,1005010,,,,,,Pass,Pass
152734,1654448946,Alien Arrival,2017,159422,985039,"[{'source_projectx_id_mapped': 'rovi_id:3967646859,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":118,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '152734'}]","[{'rovi_projectx_id_mapped': 'rovi_id:1654448946,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":104,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
152737,426987,Dead Man's Revenge,1994,25417,25417,,,,,,Pass,Pass
152742,3634546378,The Bad Batch,2017,165148,165148,,,,,,Pass,Pass
152745,4954315288,You Get Me,2017,170697,170697,,,,,,Pass,Pass
152749,4769347218,Ripped,2017,1020334,1020334,,,,,,Pass,Pass
152759,11836501,Carrington V.C.,1954,657733,504927,"[{'source_projectx_id_mapped': 'rovi_id:14480,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":58,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}, {'source_id': '152759'}]","[{'rovi_projectx_id_mapped': 'rovi_id:11836501,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":266,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
152780,3391867426,Bruno and Boots: Go Jump in the Pool,2016,47246,47246,,,,,,Pass,Pass
152781,4884102155,Tiny House of Terror,2017,47560,47560,,,,,,Pass,Pass
152800,4869605139,Food Evolution,2019,1027086,1027086,,,,,,Pass,Pass
152802,4005082851,A Beginner's Guide to Snuff,2016,1022346,1022346,,,,,,Pass,Pass
152820,4906588717,A Woman Deceived,2017,475802,475802,,,,,,Pass,Pass
152844,1514815406,Amnesia,2015,897652,897652,,,,,,Pass,Pass
152846,5008731313,Granny of the Dead,2017,1029486,1029486,,,,,,Pass,Pass
152847,1998573278,Okja,2017,952604,952604,,,,,,Pass,Pass
152849,4791080892,Tsunambee,2017,332372,332372,,,,,,Pass,Pass
152851,4114880105,Feed,2017,164382,164382,,,,,,Pass,Pass
152853,1910100659,The Beautiful Ones,2017,1024469,1024469,,,,,,Pass,Pass
152854,4560143832,2:22,2017,12289921,12289921,,,,,,Pass,Pass
152857,1119247537,Liar's Dice,2014,862914,862914,,,,,,Pass,Pass
152858,4662287927,Inconceivable,2017,165263,165263,,,,,,Pass,Pass
152865,2334007,Polar opposites,2008,39626,39626,,,,,,Pass,Pass
152866,4791812108,Darkness Rising,2017,1028043,1028043,,,,,,Pass,Pass
152990,1780770278,Moor (Mother),2015,983416,983416,,,,,,Pass,Pass
153038,18778057,A Long Way Home,2003,[417029],Nil,,,,,,source_id not ingested,Fail
153039,1841800,The Night We Called It a Day,2003,66013,66013,,,,,,Pass,Pass
153051,12049901,Divorcing Jack,1998,12264249,12264249,,,,,,Pass,Pass
153069,107044,The Witchmaker,1969,528259,528259,,,,,,Pass,Pass
153073,1094423,High School Big Shot,1959,595097,595097,,,,,,Pass,Pass
153111,1057122,Cleopatra's Daughter,1960,49025,49025,,,,,,Pass,Pass
153206,5204476512,The Weekend,2016,1036759,1036759,,,,,,Pass,Pass
153248,456181,The Last Command,1955,173273,173273,,,,,,Pass,Pass
153261,5218936777,Zipi & Zape y la Isla del Capitan,2016,1037157,1037157,,,,,,Pass,Pass
153263,854193405,Waar,2013,851332,851332,,,,,,Pass,Pass
153264,5200028791,10 Jours En Or,2012,1036519,1036519,,,,,,Pass,Pass
153265,67107029,Lal Patthar,1971,792124,875844,"[{'source_projectx_id_mapped': 'rovi_id:1296944685,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":9,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '153265'}]","[{'rovi_projectx_id_mapped': 'rovi_id:67107029,Map_reason:not found in projectx'}]",True,,False,Fail,Fail
153266,66418330,Yaar Gaddar,1994,956549,956549,,,,,,Pass,Pass
153293,4909997122,5150,2016,1025135,1025135,,,,,,Pass,Pass
153294,4359779630,Car Dogs,2017,1004646,1004646,,,,,,Pass,Pass
153298,467890,Hit and Run,1999,56716,56716,,,,,,Pass,Pass
153301,3757982769,Summer of Dreams,2016,31871,31871,,,,,,Pass,Pass
153302,1941556227,Murder She Baked: A Plum Pudding Mystery,2015,47174,47174,,,,,,Pass,Pass
153326,1055547,Cease Fire,1985,575133,575133,,,,,,Pass,Pass
153335,3549102151,Murder She Baked: A Deadly Recipe,2016,384977,384977,,,,,,Pass,Pass
153336,2027784361,Murder She Baked: A Peach Cobbler Mystery,2016,32301,32301,,,,,,Pass,Pass
153337,3409143943,Hard Tide,2016,1024765,1024765,,,,,,Pass,Pass
153355,4374239888,The Little Hours,2017,168097,168097,,,,,,Pass,Pass
